CustomerID,Age,Gender,Tenure_Months,Recency_Days,Frequency,Monetary_Value,Support_Calls,Churn
CUST_04097,42,Male,44,131,3,370.4,5,1
CUST_04098,54,Female,26,52,107,9170.77,0,0
CUST_04099,18,Male,61,102,54,8072.93,1,0
CUST_04100,32,Female,51,219,76,3602.34,9,0
CUST_04101,54,Female,59,244,44,5320.81,3,0
CUST_04102,30,Male,38,333,82,3122.48,4,1
CUST_04103,57,Female,26,303,30,1613.09,2,0
CUST_04104,25,Female,45,339,110,6039.11,3,0
CUST_04105,22,Male,31,275,75,6975.9,1,0
CUST_04106,26,Female,70,70,88,5657.5,7,0
CUST_04107,18,Male,45,47,85,6309.26,4,0
CUST_04108,53,Female,31,117,113,9655.15,0,0
CUST_04109,52,Female,61,78,54,1219.84,3,0
CUST_04110,19,Female,48,5,48,5031.55,9,0
CUST_04111,57,Female,45,254,35,3592.79,1,0
CUST_04112,40,Female,60,320,68,9876.88,8,1
CUST_04113,26,Male,61,107,26,858.19,4,0
CUST_04114,51,Male,52,244,72,1381.0,5,0
CUST_04115,63,Female,52,173,88,2902.74,8,0
CUST_04116,31,Female,62,36,107,7707.5,8,0
CUST_04117,21,Female,26,173,109,4783.03,2,0
CUST_04118,47,Female,67,180,56,2475.36,8,0
CUST_04119,48,Female,49,267,76,10060.02,3,0
CUST_04120,55,Male,44,255,69,4051.49,0,0
CUST_04121,28,Female,36,320,80,5701.41,7,0
CUST_04122,52,Male,53,321,64,6871.06,1,0
CUST_04123,25,Male,44,73,96,5845.65,9,0
CUST_04124,20,Female,22,57,29,2605.31,3,0
CUST_04125,31,Female,2,66,97,8302.07,2,0
CUST_04126,30,Male,7,132,105,5282.03,8,0
CUST_04127,62,Female,16,260,78,8721.0,4,0
CUST_04128,49,Female,44,124,59,7528.71,1,0
CUST_04129,51,Female,65,92,25,3019.16,3,0
CUST_04130,62,Female,71,274,72,4922.22,4,0
CUST_04131,36,Male,69,141,27,3805.63,5,0
CUST_04132,55,Female,61,232,99,13499.66,7,0
CUST_04133,33,Female,30,70,22,1122.5,8,1
CUST_04134,19,Female,42,175,71,2252.98,8,1
CUST_04135,57,Female,25,359,100,13566.41,0,0
CUST_04136,34,Male,71,86,47,5431.12,0,0
CUST_04137,51,Male,57,253,76,4330.76,2,0
CUST_04138,59,Female,32,30,55,3088.71,7,0
CUST_04139,33,Female,50,155,9,526.43,4,0
CUST_04140,55,Female,10,200,54,7089.12,9,0
CUST_04141,19,Male,22,363,114,5407.16,5,0
CUST_04142,19,Male,41,156,64,6585.39,7,0
CUST_04143,43,Male,47,245,118,15062.69,3,0
CUST_04144,30,Female,14,20,109,7334.79,8,0
CUST_04145,64,Male,3,203,99,2306.83,9,0
CUST_04146,48,Female,53,334,39,4580.37,3,0
CUST_04147,51,Male,16,152,83,1467.64,9,0
CUST_04148,56,Female,61,77,92,11699.51,9,0
CUST_04149,20,Male,28,328,93,5925.61,4,0
CUST_04150,25,Male,35,172,8,985.43,5,0
CUST_04151,40,Female,2,329,107,9482.74,5,1
CUST_04152,31,Female,61,250,27,1714.34,7,0
CUST_04153,44,Male,56,186,69,9412.24,8,0
CUST_04154,46,Female,55,362,112,13277.71,0,0
CUST_04155,56,Male,18,128,93,2408.28,2,0
CUST_04156,56,Male,71,363,99,13922.35,6,0
CUST_04157,18,Male,49,11,33,2575.52,2,0
CUST_04158,34,Male,42,336,96,3370.56,4,0
CUST_04159,58,Female,7,242,85,10124.65,3,0
CUST_04160,47,Male,4,181,10,848.78,4,1
CUST_04161,30,Female,43,265,106,11216.82,2,0
CUST_04162,38,Male,59,195,16,1739.12,2,0
CUST_04163,36,Female,49,246,11,457.83,9,0
CUST_04164,36,Male,60,100,19,2775.27,7,0
CUST_04165,42,Male,6,52,64,1871.89,2,0
CUST_04166,39,Male,20,75,52,5032.68,7,0
CUST_04167,48,Female,31,133,77,2676.1,4,0
CUST_04168,34,Female,22,256,15,2001.53,0,0
CUST_04169,40,Female,32,209,42,1612.31,1,0
CUST_04170,49,Male,47,143,100,7454.0,6,0
CUST_04171,27,Female,34,68,96,2565.86,0,0
CUST_04172,27,Female,27,54,83,6265.21,1,0
CUST_04173,53,Male,44,267,79,1228.32,0,0
CUST_04174,25,Male,30,242,38,2845.0,9,1
CUST_04175,69,Female,33,47,86,9276.43,6,0
CUST_04176,37,Female,27,115,49,1944.42,1,0
CUST_04177,49,Male,56,196,77,6903.29,9,1
CUST_04178,67,Female,23,294,84,6639.51,2,0
CUST_04179,31,Female,43,130,49,2950.9,6,0
CUST_04180,67,Female,54,45,79,8339.07,0,0
CUST_04181,45,Male,68,155,71,10603.4,3,0
CUST_04182,63,Female,53,317,55,7788.01,6,0
CUST_04183,69,Male,40,82,22,3211.21,1,0
CUST_04184,41,Male,60,267,43,762.34,3,0
CUST_04185,32,Female,9,157,50,2480.66,8,1
CUST_04186,39,Male,10,25,84,11724.06,6,0
CUST_04187,47,Male,10,334,19,408.87,2,0
CUST_04188,21,Male,30,182,91,5846.68,2,0
CUST_04189,30,Male,10,174,72,7419.41,3,0
CUST_04190,40,Male,58,297,18,2658.66,3,0
CUST_04191,25,Male,36,41,10,522.29,7,0
CUST_04192,35,Female,44,357,50,5908.24,5,1
CUST_04193,29,Male,57,288,49,5103.34,5,0
CUST_04194,48,Female,43,49,41,4010.55,7,0
CUST_04195,31,Male,23,262,99,11414.32,7,1
CUST_04196,51,Male,4,244,15,739.2,7,1
CUST_04197,35,Female,12,57,23,1396.62,0,0
CUST_04198,51,Male,49,6,76,6890.36,7,0
CUST_04199,28,Female,24,47,113,8391.66,4,0
CUST_04200,58,Female,13,63,27,3036.66,2,0
CUST_04201,29,Male,68,67,6,738.51,6,0
CUST_04202,66,Female,34,183,24,2070.75,1,0
CUST_04203,32,Male,9,162,86,5863.83,9,0
CUST_04204,48,Female,10,297,9,1242.89,9,1
CUST_04205,66,Female,65,105,74,8600.99,5,0
CUST_04206,46,Female,54,263,62,6565.04,3,0
CUST_04207,43,Male,43,57,67,1523.27,0,0
CUST_04208,35,Male,59,16,70,6038.13,5,0
CUST_04209,49,Male,59,59,90,2826.25,2,0
CUST_04210,39,Male,67,166,109,11354.36,3,0
CUST_04211,55,Female,61,250,78,4325.07,3,0
CUST_04212,34,Female,38,34,100,11469.81,7,0
CUST_04213,40,Male,8,46,42,5042.12,6,0
CUST_04214,41,Female,65,299,60,3333.32,8,1
CUST_04215,67,Female,5,47,83,12184.07,6,0
CUST_04216,25,Female,43,252,48,4068.18,8,0
CUST_04217,58,Male,60,166,56,2487.1,0,0
CUST_04218,23,Male,26,317,103,12324.11,3,0
CUST_04219,22,Female,11,132,87,10239.93,0,0
CUST_04220,61,Female,34,70,5,354.38,5,0
CUST_04221,46,Female,2,60,108,11222.57,1,0
CUST_04222,45,Female,21,205,79,1416.71,9,0
CUST_04223,28,Male,26,238,94,5105.71,8,0
CUST_04224,18,Female,5,344,97,12997.89,3,0
CUST_04225,60,Male,9,348,54,2502.1,3,1
CUST_04226,36,Female,50,333,38,5215.66,5,0
CUST_04227,26,Female,10,106,19,1772.38,4,0
CUST_04228,44,Female,58,184,69,9445.62,5,0
CUST_04229,51,Female,10,338,73,2384.74,8,1
CUST_04230,61,Female,36,7,71,5511.76,5,0
CUST_04231,21,Male,56,31,24,1320.53,5,0
CUST_04232,53,Male,62,216,105,14147.12,3,0
CUST_04233,35,Female,37,341,118,7211.04,6,1
CUST_04234,32,Male,41,304,80,7555.4,3,0
CUST_04235,68,Male,48,298,101,12799.9,4,1
CUST_04236,30,Male,22,346,10,459.18,3,0
CUST_04237,36,Female,61,286,85,1799.87,8,1
CUST_04238,66,Male,48,126,21,1715.89,5,0
CUST_04239,23,Female,64,51,111,11909.72,9,0
CUST_04240,65,Female,37,190,15,1681.51,5,0
CUST_04241,29,Female,41,51,64,4564.58,4,0
CUST_04242,68,Male,5,232,13,332.98,8,1
CUST_04243,54,Female,52,178,116,8053.3,4,0
CUST_04244,34,Female,17,158,114,3587.44,7,0
CUST_04245,40,Female,62,147,119,2945.2,5,0
CUST_04246,43,Female,52,306,71,3973.43,5,0
CUST_04247,46,Female,20,251,40,4796.99,2,0
CUST_04248,50,Male,16,339,8,949.81,8,1
CUST_04249,44,Female,7,342,107,10388.09,9,1
CUST_04250,42,Male,66,132,105,13286.95,2,0
CUST_04251,27,Male,12,237,38,3139.22,8,1
CUST_04252,64,Female,43,12,52,2488.98,1,0
CUST_04253,40,Male,40,143,2,183.89,7,0
CUST_04254,38,Male,1,118,101,14103.46,6,0
CUST_04255,38,Female,58,61,22,437.3,2,0
CUST_04256,60,Female,3,181,119,17285.45,6,0
CUST_04257,30,Male,8,313,118,13626.97,7,1
CUST_04258,54,Female,61,265,4,430.57,3,0
CUST_04259,50,Male,5,29,52,5089.11,8,0
CUST_04260,41,Male,26,263,111,5527.19,7,0
CUST_04261,61,Male,17,200,7,942.03,9,1
CUST_04262,28,Male,66,105,1,146.15,1,0
CUST_04263,34,Male,51,79,83,11599.92,5,0
CUST_04264,21,Male,47,144,58,1722.01,0,0
CUST_04265,64,Female,40,199,62,7094.61,0,0
CUST_04266,42,Female,27,106,94,8473.96,9,1
CUST_04267,47,Female,40,339,114,13842.51,0,0
CUST_04268,26,Female,1,89,66,4128.87,6,0
CUST_04269,38,Male,46,332,55,7930.49,6,1
CUST_04270,37,Female,11,266,117,6692.65,0,0
CUST_04271,36,Female,39,251,13,1490.15,4,1
CUST_04272,36,Male,18,152,28,2324.4,4,0
CUST_04273,29,Male,47,306,14,1375.91,5,0
CUST_04274,54,Female,21,196,3,91.85,3,0
CUST_04275,59,Female,28,126,16,1559.41,1,0
CUST_04276,34,Female,1,43,89,8105.87,3,0
CUST_04277,54,Male,14,173,46,5154.53,4,0
CUST_04278,65,Male,20,54,111,5976.24,2,0
CUST_04279,56,Female,45,253,3,382.08,1,0
CUST_04280,45,Female,61,299,98,13975.99,5,0
CUST_04281,58,Male,27,196,3,402.22,9,1
CUST_04282,52,Male,56,293,41,2781.14,3,0
CUST_04283,64,Female,52,217,29,3419.03,6,0
CUST_04284,65,Female,68,169,40,2571.16,5,0
CUST_04285,35,Male,37,222,19,2498.89,7,0
CUST_04286,31,Female,31,128,20,1313.55,4,0
CUST_04287,52,Female,49,349,21,842.43,5,0
CUST_04288,61,Female,53,16,20,1620.47,8,0
CUST_04289,58,Male,39,37,92,3057.79,4,0
CUST_04290,24,Male,10,296,47,4429.03,8,1
CUST_04291,58,Female,9,320,91,8448.11,2,0
CUST_04292,30,Male,13,225,44,3575.42,8,1
CUST_04293,35,Female,18,114,110,10615.39,1,0
CUST_04294,54,Female,12,22,114,16720.1,7,0
CUST_04295,30,Male,5,299,89,5940.08,0,0
CUST_04296,53,Female,7,62,2,144.15,8,1
CUST_04297,48,Female,15,182,117,6083.27,6,0
CUST_04298,19,Female,67,285,43,1715.76,9,0
CUST_04299,33,Male,18,16,57,3080.3,0,0
CUST_04300,26,Female,38,277,88,3846.14,0,0
CUST_04301,26,Male,26,137,97,7118.18,7,0
CUST_04302,55,Female,38,283,19,883.45,8,0
CUST_04303,28,Female,59,127,90,7635.78,1,0
CUST_04304,39,Male,52,86,64,3433.72,2,0
CUST_04305,50,Female,33,207,46,3327.25,1,0
CUST_04306,53,Female,21,363,41,1330.45,0,0
CUST_04307,62,Male,17,151,67,2487.94,1,0
CUST_04308,40,Male,62,51,91,8909.42,7,0
CUST_04309,62,Female,59,231,14,1278.47,1,0
CUST_04310,62,Male,2,80,20,762.29,8,0
CUST_04311,51,Male,64,131,35,1917.97,0,0
CUST_04312,26,Female,25,136,87,3906.28,5,0
CUST_04313,41,Female,41,346,25,3066.42,5,0
CUST_04314,25,Female,19,170,4,257.0,5,0
CUST_04315,24,Male,38,163,57,3978.89,6,0
CUST_04316,53,Male,25,199,2,209.52,0,0
CUST_04317,35,Male,39,227,66,3890.63,8,0
CUST_04318,20,Female,4,48,89,5874.34,4,0
CUST_04319,45,Female,3,310,111,13621.55,7,1
CUST_04320,23,Male,34,253,87,10636.77,1,0
CUST_04321,61,Male,10,103,21,2028.96,4,0
CUST_04322,61,Female,27,36,117,10584.05,6,0
CUST_04323,38,Female,1,6,109,4298.55,2,0
CUST_04324,45,Male,44,199,89,7020.29,6,0
CUST_04325,57,Female,52,12,91,4735.49,6,0
CUST_04326,18,Male,25,103,52,5902.85,9,0
CUST_04327,53,Female,65,187,75,7482.89,1,0
CUST_04328,38,Female,11,321,78,5146.85,7,1
CUST_04329,60,Female,68,178,81,7066.26,8,0
CUST_04330,52,Male,15,171,118,8477.73,5,0
CUST_04331,30,Male,57,177,15,521.53,5,0
CUST_04332,66,Female,64,89,46,5538.59,7,0
CUST_04333,27,Male,11,204,115,15670.35,4,0
CUST_04334,61,Female,20,347,31,4358.5,0,0
CUST_04335,64,Female,30,343,62,7535.54,9,1
CUST_04336,27,Female,10,211,34,4281.3,8,1
CUST_04337,63,Female,54,213,36,810.82,2,0
CUST_04338,30,Female,58,21,104,12537.75,6,0
CUST_04339,54,Female,29,88,44,2462.28,5,0
CUST_04340,55,Male,1,13,63,2117.17,3,0
CUST_04341,41,Male,58,120,77,6580.12,6,0
CUST_04342,19,Male,21,178,119,10948.27,8,1
CUST_04343,39,Male,15,129,18,1448.09,3,0
CUST_04344,34,Female,67,51,81,8353.2,5,0
CUST_04345,53,Female,33,42,45,5013.88,2,0
CUST_04346,31,Female,38,318,108,3619.11,2,0
CUST_04347,27,Female,19,95,39,3833.11,6,0
CUST_04348,52,Female,4,242,92,2056.29,8,1
CUST_04349,42,Female,58,356,26,1965.16,4,1
CUST_04350,20,Male,70,61,112,3192.75,2,0
CUST_04351,64,Female,12,349,78,5904.45,5,1
CUST_04352,55,Male,17,228,101,3907.17,7,1
CUST_04353,34,Female,1,277,75,8561.11,3,0
CUST_04354,29,Male,14,18,96,13098.57,6,0
CUST_04355,69,Female,2,244,24,909.31,6,1
CUST_04356,41,Female,4,311,117,13390.49,4,1
CUST_04357,46,Female,66,324,58,2014.39,9,1
CUST_04358,60,Female,46,47,117,8605.59,1,0
CUST_04359,42,Female,50,310,95,9447.48,3,0
CUST_04360,53,Male,60,18,104,9109.68,4,0
CUST_04361,43,Male,52,201,105,2385.13,2,0
CUST_04362,55,Female,48,253,50,3197.86,3,0
CUST_04363,18,Male,39,192,72,5649.97,4,0
CUST_04364,37,Male,70,49,39,2645.71,0,0
CUST_04365,45,Female,60,94,72,7548.65,2,0
CUST_04366,33,Male,30,237,111,14974.27,8,0
CUST_04367,64,Male,27,222,31,3259.16,8,0
CUST_04368,34,Male,55,167,83,7855.53,8,0
CUST_04369,57,Male,70,254,36,1264.46,8,0
CUST_04370,45,Female,26,57,39,2421.68,8,0
CUST_04371,29,Female,42,6,96,8545.8,3,0
CUST_04372,44,Female,67,238,21,2963.02,6,1
CUST_04373,59,Male,67,221,23,1291.35,0,0
CUST_04374,64,Female,52,224,54,3273.71,4,0
CUST_04375,47,Male,6,78,36,3405.26,1,0
CUST_04376,58,Female,10,20,15,2046.89,9,0
CUST_04377,51,Female,38,306,2,176.66,3,1
CUST_04378,54,Female,12,265,76,2929.46,8,1
CUST_04379,23,Female,46,204,102,2569.34,4,0
CUST_04380,24,Male,49,142,70,9450.98,1,0
CUST_04381,49,Male,63,304,110,11598.65,0,0
CUST_04382,49,Female,69,80,38,1701.29,1,0
CUST_04383,42,Male,43,210,65,7332.49,9,1
CUST_04384,50,Male,60,256,102,11438.57,0,0
CUST_04385,24,Male,29,312,50,5961.84,2,0
CUST_04386,69,Male,11,40,90,12189.92,7,0
CUST_04387,29,Female,35,353,117,4156.35,6,0
CUST_04388,33,Female,23,202,112,16145.97,0,0
CUST_04389,33,Male,21,86,87,13032.65,9,0
CUST_04390,60,Male,37,43,1,16.96,2,0
CUST_04391,53,Female,28,236,21,573.85,6,0
CUST_04392,30,Female,58,70,57,4194.26,4,0
CUST_04393,24,Female,53,356,19,373.28,5,1
CUST_04394,53,Female,28,131,29,3312.12,4,0
CUST_04395,64,Female,42,132,50,5142.43,7,0
CUST_04396,68,Female,61,248,90,10776.66,0,0
CUST_04397,26,Female,33,155,34,5092.73,6,0
CUST_04398,49,Male,55,230,115,16216.29,8,0
CUST_04399,28,Female,37,89,81,4493.85,8,0
CUST_04400,25,Male,47,229,82,5618.86,2,0
CUST_04401,50,Female,36,27,54,6466.8,3,0
CUST_04402,40,Female,28,361,32,2156.81,3,1
CUST_04403,42,Female,10,356,4,437.26,7,1
CUST_04404,25,Male,23,238,30,4170.42,6,0
CUST_04405,62,Female,5,175,95,6630.38,7,0
CUST_04406,39,Male,6,316,18,1632.06,4,0
CUST_04407,21,Male,42,292,69,8873.21,2,0
CUST_04408,57,Male,47,61,96,7630.6,8,0
CUST_04409,20,Male,28,170,29,1566.95,8,0
CUST_04410,46,Male,13,263,12,598.23,9,1
CUST_04411,58,Female,25,306,15,370.56,9,1
CUST_04412,46,Female,7,116,79,4708.32,1,0
CUST_04413,51,Male,66,175,99,10651.51,7,0
CUST_04414,51,Male,58,221,53,1216.01,2,0
CUST_04415,45,Female,66,128,35,1821.03,8,0
CUST_04416,30,Female,36,5,107,3217.09,1,0
CUST_04417,32,Male,2,326,52,3619.44,8,1
CUST_04418,40,Female,38,186,53,1463.21,1,0
CUST_04419,61,Female,14,172,14,1620.04,6,1
CUST_04420,43,Male,27,199,103,14449.18,6,0
CUST_04421,21,Male,15,231,18,737.37,7,1
CUST_04422,43,Female,12,288,38,1855.46,3,1
CUST_04423,57,Male,43,335,86,3149.4,3,0
CUST_04424,26,Female,57,115,38,1531.52,7,0
CUST_04425,22,Male,48,333,55,3138.38,5,1
CUST_04426,49,Female,61,330,11,582.54,5,1
CUST_04427,37,Female,44,313,67,4488.87,9,1
CUST_04428,67,Male,52,11,53,4550.97,4,0
CUST_04429,28,Female,62,104,78,8830.93,9,0
CUST_04430,32,Female,2,175,44,5913.86,2,0
CUST_04431,49,Female,71,120,25,1925.41,1,0
CUST_04432,45,Female,31,237,62,8538.11,7,0
CUST_04433,39,Male,33,236,14,1494.74,0,0
CUST_04434,58,Female,5,305,47,5329.93,0,0
CUST_04435,34,Male,58,38,95,8122.77,4,0
CUST_04436,43,Male,11,272,89,7621.49,4,1
CUST_04437,61,Male,23,344,55,4774.9,1,0
CUST_04438,24,Male,45,251,105,8548.79,9,0
CUST_04439,59,Male,27,334,83,6386.73,6,0
CUST_04440,43,Female,56,27,12,1434.79,0,0
CUST_04441,42,Female,59,330,7,471.36,3,0
CUST_04442,27,Male,40,123,49,2102.55,3,0
CUST_04443,62,Male,18,156,14,466.23,1,0
CUST_04444,36,Female,51,217,29,3878.55,2,0
CUST_04445,28,Male,61,194,47,6179.99,1,0
CUST_04446,30,Male,23,301,14,670.48,5,0
CUST_04447,25,Female,36,161,87,2693.32,1,0
CUST_04448,57,Male,38,128,51,7377.76,6,0
CUST_04449,21,Male,56,316,115,9208.31,5,0
CUST_04450,64,Female,39,178,14,386.48,9,1
CUST_04451,48,Female,69,126,87,3833.79,1,0
CUST_04452,45,Male,28,174,8,880.06,2,0
CUST_04453,28,Female,21,35,77,2000.28,7,0
CUST_04454,60,Female,62,239,100,7346.37,0,0
CUST_04455,18,Male,23,41,108,7854.16,8,0
CUST_04456,66,Male,21,186,65,6991.83,1,0
CUST_04457,64,Male,16,183,37,1551.02,7,1
CUST_04458,69,Male,62,261,90,13302.81,7,1
CUST_04459,55,Male,65,34,68,2445.46,7,0
CUST_04460,41,Male,5,187,16,1532.47,3,0
CUST_04461,64,Male,46,307,89,5277.15,1,0
CUST_04462,48,Female,64,137,83,2733.92,1,0
CUST_04463,58,Female,41,202,20,1754.99,6,1
CUST_04464,63,Female,44,143,90,3409.59,0,0
CUST_04465,67,Female,15,109,115,12279.65,1,0
CUST_04466,43,Female,68,157,96,1860.3,2,0
CUST_04467,66,Female,51,255,67,5621.52,6,0
CUST_04468,67,Male,54,181,112,4991.02,7,0
CUST_04469,22,Male,68,341,71,10170.7,3,0
CUST_04470,37,Female,42,219,32,3549.5,3,0
CUST_04471,69,Male,46,28,69,8070.45,9,0
CUST_04472,58,Male,25,151,85,9368.89,0,0
CUST_04473,28,Female,67,359,30,3146.88,0,0
CUST_04474,50,Female,35,100,20,672.73,6,0
CUST_04475,67,Female,22,3,58,8679.86,8,0
CUST_04476,55,Male,9,33,29,3008.63,1,0
CUST_04477,44,Male,24,199,24,3267.51,8,0
CUST_04478,51,Female,23,69,1,83.01,6,0
CUST_04479,32,Male,61,90,107,5735.85,7,0
CUST_04480,49,Male,37,17,89,6588.31,4,0
CUST_04481,38,Female,45,337,27,1859.94,0,0
CUST_04482,63,Female,15,323,89,1526.75,7,1
CUST_04483,22,Female,57,323,21,2228.45,9,1
CUST_04484,23,Female,14,34,17,1947.9,2,0
CUST_04485,55,Male,52,264,92,1888.14,4,0
CUST_04486,39,Male,36,301,32,1542.48,6,1
CUST_04487,35,Male,27,60,44,4606.75,6,0
CUST_04488,31,Female,17,184,114,6663.96,6,1
CUST_04489,27,Female,41,326,98,13824.83,1,0
CUST_04490,63,Male,4,357,22,664.41,1,0
CUST_04491,30,Female,3,199,42,5892.25,2,0
CUST_04492,48,Male,19,241,83,11485.92,5,0
CUST_04493,47,Female,41,232,62,8929.76,9,1
CUST_04494,20,Female,40,211,48,1220.44,1,0
CUST_04495,47,Male,58,52,8,414.19,6,0
CUST_04496,23,Male,39,119,2,97.86,8,0
CUST_04497,46,Male,7,330,5,672.57,8,1
CUST_04498,25,Male,36,215,28,3471.13,1,0
CUST_04499,61,Male,20,322,4,145.8,7,1
CUST_04500,62,Female,29,149,53,1807.27,7,0
CUST_04501,60,Male,68,176,100,7900.77,7,0
CUST_04502,61,Female,66,269,1,38.4,1,0
CUST_04503,50,Male,47,320,79,6260.48,2,0
CUST_04504,34,Male,23,5,77,9935.6,3,0
CUST_04505,65,Male,6,116,95,7836.4,5,1
CUST_04506,28,Female,18,203,81,9136.81,1,0
CUST_04507,30,Male,53,37,6,292.56,4,0
CUST_04508,67,Female,22,54,88,4477.56,8,0
CUST_04509,28,Female,68,288,55,5233.84,5,0
CUST_04510,48,Female,35,284,52,6764.06,7,0
CUST_04511,45,Female,9,86,77,6675.89,1,0
CUST_04512,61,Male,31,45,85,3550.28,3,0
CUST_04513,23,Female,43,284,24,1065.77,5,0
CUST_04514,58,Female,17,321,62,6094.41,3,1
CUST_04515,33,Female,51,70,118,3417.05,8,0
CUST_04516,21,Male,66,42,56,1335.01,1,0
CUST_04517,52,Female,24,272,86,2483.42,6,0
CUST_04518,65,Male,15,141,93,6320.89,8,1
CUST_04519,43,Male,28,59,24,1508.16,1,0
CUST_04520,29,Female,3,240,108,1651.3,5,0
CUST_04521,28,Female,29,47,76,2798.76,1,0
CUST_04522,54,Female,52,167,20,1238.28,4,0
CUST_04523,42,Female,54,110,106,7742.74,7,0
CUST_04524,35,Male,58,126,34,2356.54,2,0
CUST_04525,36,Male,45,299,15,872.23,4,0
CUST_04526,40,Female,50,109,51,6355.08,2,0
CUST_04527,55,Male,22,165,117,8326.04,2,0
CUST_04528,35,Female,52,259,4,408.02,0,0
CUST_04529,43,Male,53,76,53,6751.49,1,0
CUST_04530,23,Male,31,7,14,1823.53,6,0
CUST_04531,21,Female,71,186,65,8495.32,3,0
CUST_04532,61,Male,48,276,33,2698.65,0,0
CUST_04533,68,Female,31,79,50,5213.92,3,0
CUST_04534,46,Male,4,65,111,6380.35,8,0
CUST_04535,51,Male,35,115,107,14054.34,7,0
CUST_04536,34,Female,67,202,63,2759.2,5,0
CUST_04537,60,Male,64,142,50,6067.01,5,0
CUST_04538,60,Female,9,98,93,7293.18,1,0
CUST_04539,33,Male,46,305,74,4094.88,4,0
CUST_04540,19,Male,56,217,36,2385.14,8,0
CUST_04541,51,Female,56,74,78,7364.48,7,0
CUST_04542,25,Female,26,293,86,12087.11,3,0
CUST_04543,30,Male,60,134,114,3211.19,6,0
CUST_04544,59,Female,48,262,97,13495.56,8,1
CUST_04545,25,Female,58,284,92,11511.1,4,0
CUST_04546,47,Male,63,102,71,6694.5,1,0
CUST_04547,49,Male,58,206,100,3259.72,1,0
CUST_04548,53,Female,3,141,100,12468.15,7,1
CUST_04549,64,Male,7,13,50,5411.77,7,0
CUST_04550,47,Male,52,249,41,3367.66,7,1
CUST_04551,18,Female,62,123,98,13190.02,4,0
CUST_04552,60,Male,2,10,101,10574.84,1,0
CUST_04553,56,Female,33,80,70,3777.58,9,0
CUST_04554,34,Female,12,167,99,2067.98,7,0
CUST_04555,37,Female,48,99,27,3172.77,3,0
CUST_04556,41,Female,53,207,30,1484.65,8,0
CUST_04557,67,Male,41,151,32,1691.84,9,0
CUST_04558,39,Male,58,37,83,6284.04,5,0
CUST_04559,46,Male,68,264,22,2557.4,9,1
CUST_04560,39,Female,23,342,85,11881.57,6,1
CUST_04561,61,Male,36,5,69,3049.57,2,0
CUST_04562,26,Male,21,226,21,2815.52,1,0
CUST_04563,54,Female,55,27,105,10141.98,1,0
CUST_04564,27,Female,56,124,56,7308.18,2,0
CUST_04565,53,Male,13,299,84,10878.68,6,1
CUST_04566,54,Male,22,35,102,6933.13,7,0
CUST_04567,45,Female,7,237,31,3302.99,3,0
CUST_04568,45,Female,24,311,101,14421.98,2,0
CUST_04569,59,Male,61,317,59,6240.54,6,1
CUST_04570,60,Male,5,303,70,5379.61,2,0
CUST_04571,38,Female,50,102,95,6195.4,7,0
CUST_04572,41,Female,62,77,111,3812.55,3,0
CUST_04573,59,Female,55,312,43,6443.01,7,1
CUST_04574,57,Male,26,82,88,9134.88,1,0
CUST_04575,19,Male,10,146,54,2826.1,7,0
CUST_04576,25,Female,11,193,118,2955.97,7,0
CUST_04577,65,Male,40,224,18,2102.02,9,1
CUST_04578,44,Male,11,53,55,7173.91,2,0
CUST_04579,39,Male,4,345,29,2109.82,1,0
CUST_04580,54,Female,2,85,61,8788.33,6,0
CUST_04581,44,Female,39,129,51,3026.59,8,0
CUST_04582,46,Female,23,211,76,8897.19,9,1
CUST_04583,20,Female,45,352,12,606.03,0,0
CUST_04584,61,Female,42,264,93,5612.69,4,1
CUST_04585,30,Female,42,183,61,5900.39,2,0
CUST_04586,62,Male,29,272,71,1416.45,8,1
CUST_04587,27,Male,16,227,16,695.37,7,1
CUST_04588,53,Female,67,322,12,465.68,8,0
CUST_04589,26,Male,60,12,62,3675.26,8,0
CUST_04590,44,Female,4,93,85,10196.41,9,0
CUST_04591,51,Male,16,330,68,9351.78,2,0
CUST_04592,68,Male,41,190,106,1771.34,6,0
CUST_04593,18,Female,6,86,60,2983.66,4,0
CUST_04594,49,Female,42,354,81,1492.63,5,1
CUST_04595,42,Female,57,277,28,3675.5,7,0
CUST_04596,46,Female,28,293,64,2677.06,9,1
CUST_04597,24,Male,23,261,95,11309.2,7,0
CUST_04598,66,Male,42,198,111,2164.08,6,0
CUST_04599,20,Female,12,323,72,4952.29,0,0
CUST_04600,37,Male,64,10,110,6975.58,0,0
CUST_04601,37,Male,58,88,50,2973.0,5,0
CUST_04602,47,Male,51,340,26,2391.32,8,1
CUST_04603,52,Male,29,318,40,2713.07,7,1
CUST_04604,52,Female,19,37,110,7637.97,0,0
CUST_04605,66,Female,45,223,55,2229.84,7,0
CUST_04606,56,Female,54,175,112,7947.33,4,0
CUST_04607,44,Female,66,209,31,3566.47,1,0
CUST_04608,43,Male,13,49,83,4865.19,6,0
CUST_04609,31,Male,65,24,71,9280.16,1,0
CUST_04610,34,Male,12,338,113,4229.33,3,0
CUST_04611,35,Male,71,106,5,646.48,3,0
CUST_04612,62,Male,14,311,13,1275.67,4,0
CUST_04613,69,Male,42,263,18,1299.78,5,0
CUST_04614,46,Female,48,206,82,1620.07,1,0
